ID,especie,long_dec,lat_dec,ano_final
Planta aquatica,Hedychium coronarium,-48.7119444444444,-25.4286111111111,2005
Planta aquatica,Hedychium coronarium,-48.7119444444444,-25.4286111111111,2005
Planta aquatica,Hedychium coronarium,-48.7119444444444,-25.4286111111111,2003
Planta aquatica,Hedychium coronarium,-48.7119444444444,-25.4286111111111,1968
Planta aquatica,Hedychium coronarium,-48.7119444444444,-25.4286111111111,2005
Planta aquatica,Hedychium coronarium,-48.7666666666667,-25.45,2003
Planta aquatica,Hedychium gardnerianum,-48.7116666666667,-25.4297222222222,1974
Vertebrado terrestre,Hemidactylus mabouia,-48.7128888888889,-25.4301666666667,1987
Planta terrestre,Hippobroma longiflora,-48.7128888888889,-25.4301666666667,
Planta terrestre,Hippobroma longiflora,-48.7128888888889,-25.4301666666667,1952
Planta terrestre,Hippobroma longiflora,-48.7666666666667,-25.45,
Planta terrestre,Impatiens walleriana,-48.7128888888889,-25.4301666666667,2005
Planta terrestre,Impatiens walleriana,-48.7128888888889,-25.4301666666667,2005
Planta terrestre,Impatiens walleriana,-48.7666666666667,-25.45,2005
Planta terrestre,Impatiens walleriana,-48.7666666666667,-25.45,2005
Planta terrestre,Leucaena leucocephala,-48.7119444444444,-25.4286111111111,1967
Invertebrado terrestre,Lissachatina fulica,-48.7128888888889,-25.4301666666667,1994
Planta terrestre,Macrothelypteris torresiana,-48.7128888888889,-25.4301666666667,1991
Planta terrestre,Macrothelypteris torresiana,-48.7128888888889,-25.4301666666667,2003
Planta terrestre,Macrothelypteris torresiana,-48.7128888888889,-25.4301666666667,2005
Planta terrestre,Melinis minutiflora,-48.7119444444444,-25.4286111111111,1966
Planta terrestre,Melinis minutiflora,-48.7128888888889,-25.4301666666667,2005
Planta terrestre,Melinis minutiflora,-48.7119444444444,-25.4286111111111,1980
Planta terrestre,Musa ornata,-48.7666666666667,-25.45,2003
Planta terrestre,Musa ornata,-48.7666666666667,-25.45,2003
Invertebrado marinho,Nassarius foveolatus,-48.6736111111111,-25.4597222222222,2019
Planta aquatica,Nymphaea nouchali,-48.7119444444444,-25.4286111111111,2017
Planta terrestre,Pinus caribaea,-48.7128888888889,-25.4301666666667,2007
Planta terrestre,Pinus elliottii,-48.7128888888889,-25.4301666666667,2007
Planta terrestre,Pteris vittata,-48.7119444444444,-25.4286111111111,2001
Planta terrestre,Pteris vittata,-48.7119444444444,-25.4286111111111,1967
Planta terrestre,Pteris vittata,-48.7119444444444,-25.4286111111111,1991
Planta terrestre,Spathodea campanulata,-48.7128888888889,-25.4301666666667,1964
Planta terrestre,Spathodea campanulata,-48.7666666666667,-25.45,2003
Planta terrestre,Syzygium cumini,-48.7119444444444,-25.4286111111111,1961
Planta terrestre,Terminalia catappa,-48.7119444444444,-25.4286111111111,1974
Planta terrestre,Thunbergia alata,-48.7119444444444,-25.4286111111111,1965
Planta terrestre,Thunbergia alata,-48.7119444444444,-25.4286111111111,1974
Planta terrestre,Thunbergia alata,-48.7119444444444,-25.4286111111111,1973
Planta terrestre,Thunbergia alata,-48.7119444444444,-25.4286111111111,
Planta aquatica,Urochloa dictyoneura,-48.7666666666667,-25.45,
Planta aquatica,Urochloa eminii,-48.7116666666667,-25.4297222222222,2003
Planta aquatica,Urochloa mutica,-48.7666666666667,-25.45,2003
Invertebrado terrestre,Apis mellifera,-50.1979444444444,-25.9866944444444,2005
Planta terrestre,Pinus elliottii,-50.1979444444444,-25.9866944444444,2007
Planta terrestre,Pinus taeda,-50.1979444444444,-25.9866944444444,2007
Invertebrado terrestre,Aedes albopictus,-51.4613888888889,-23.5513888888889,2014
Invertebrado terrestre,Apis mellifera,-51.2536944444444,-23.6152222222222,2005
Vertebrado terrestre,Capra hircus,-51.4568611111111,-23.5431027777778,2013
Vertebrado terrestre,Capra hircus,-51.455425,-23.540275,2015
Planta terrestre,Tecoma stans,-51.46,-23.55,2015
Planta terrestre,Tecoma stans,-51.2536944444444,-23.6152222222222,1999
Invertebrado terrestre,Aedes albopictus,-51.4252777777778,-23.42,2014
Invertebrado terrestre,Apis mellifera,-51.4382777777778,-23.4135277777778,2005
Vertebrado aquatico,Clarias gariepinus,-51.4252777777778,-23.42,1999
Vertebrado aquatico,Cyprinus carpio,-51.4252777777778,-23.42,1999
Vertebrado aquatico,Piaractus mesopotamicus,-51.4252777777778,-23.42,1999
Planta terrestre,Tecoma stans,-51.4382777777778,-23.4135277777778,1999
Invertebrado terrestre,Apis mellifera,-49.8236944444444,-23.9931666666667,2005
Planta terrestre,Pinus elliottii,-49.8236944444444,-23.9931666666667,2007
Planta terrestre,Pinus elliottii,-49.8236944444444,-23.9931666666667,2007
Planta terrestre,Pinus taeda,-49.8236944444444,-23.9931666666667,2007
Planta terrestre,Pinus taeda,-49.8236944444444,-23.9931666666667,2007
Planta terrestre,Tecoma stans,-49.8236944444444,-23.9931666666667,1999
Invertebrado terrestre,Aedes aegypti,-51805,-24.3227777777778,2014
Invertebrado terrestre,Apis mellifera,-51.7913055555556,-24.3086944444444,2005
Invertebrado terrestre,Aedes aegypti,-52.5011111111111,-23.9288888888889,2014
Invertebrado terrestre,Aedes albopictus,-52.5011111111111,-23.9288888888889,2014
Invertebrado terrestre,Apis mellifera,-52.4996111111111,-23.9281944444444,2005
Planta terrestre,Acacia mearnsii,-49.4102777777778,-25.5930555555556,1974
Invertebrado marinho,Amphibalanus reticulatus,-49.5091666666667,-25.52,1996
Invertebrado terrestre,Apis mellifera,-49.4019444444444,-25.5916388888889,2005
Vertebrado terrestre,Callithrix jacchus,-49.4019444444444,-25.5916388888889,
Planta terrestre,Cenchrus purpureus,-49405,-25.5875,1973
Planta terrestre,Deparia petersenii,-49.4102777777778,-25.5930555555556,2000
Planta terrestre,Deparia petersenii,-49.5091666666667,-25.52,2002
Planta terrestre,Lonicera japonica,-49.4102777777778,-25.5930555555556,1967
Planta terrestre,Lonicera japonica,-49.4102777777778,-25.5930555555556,1976
Planta terrestre,Lonicera japonica,-49.4102777777778,-25.5930555555556,1986
Planta terrestre,Lonicera japonica,-49.4102777777778,-25.5930555555556,1965
Invertebrado marinho,Megabalanus coccopoma,-49.5094444444444,-25.5205555555556,1987
Vertebrado aquatico,Misgurnus anguillicaudatus,-49405,-25.5875,
Invertebrado terrestre,Apis mellifera,-51.5879166666667,-24.3832777777778,2005
Invertebrado terrestre,Aedes aegypti,-50.8430555555556,-23.3777777777778,2014
Invertebrado terrestre,Aedes albopictus,-50.8430555555556,-23.3777777777778,2014
Invertebrado terrestre,Apis mellifera,-50.8416111111111,-23.3727222222222,2005
Vertebrado aquatico,Cichla monoculus,-50.8413888888889,-23.3733333333333,1999
Vertebrado aquatico,Clarias gariepinus,-50.8430555555556,-23.3777777777778,1999
Vertebrado aquatico,Cyprinus carpio,-50.8430555555556,-23.3777777777778,1999
Vertebrado aquatico,Ictalurus punctatus,-50.8413888888889,-23.3733333333333,1999
Vertebrado aquatico,Micropterus salmoides,-50.8413888888889,-23.3733333333333,1999
Vertebrado aquatico,Oreochromis niloticus,-50.8413888888889,-23.3733333333333,1999
Vertebrado aquatico,Pseudoplatystoma reticulatum,-50.8430555555556,-23.3777777777778,
Planta terrestre,Tecoma stans,-50.84,-23.37,2015
Planta terrestre,Tecoma stans,-50.8416111111111,-23.3727222222222,1999
Invertebrado terrestre,Aedes aegypti,-53.5275,-24.4147222222222,2014
Invertebrado terrestre,Aedes albopictus,-53.5275,-24.4147222222222,2014
Invertebrado terrestre,Apis mellifera,-53.4989166666667,-24.2683333333333,2005
Planta terrestre,Tecoma stans,-53.4989166666667,-24.2683333333333,1999
Invertebrado terrestre,Aedes aegypti,-51.6630555555556,-23.2247222222222,2014
Invertebrado terrestre,Aedes albopictus,-51.6630555555556,-23.2247222222222,2014
Invertebrado terrestre,Apis mellifera,-51.6321111111111,-23.1714722222222,2005
Planta terrestre,Tecoma stans,-51.6321111111111,-23.1714722222222,1999
Invertebrado terrestre,Aedes aegypti,-52.0591666666667,-23.1555555555556,2014
Invertebrado terrestre,Apis mellifera,-52.0556944444444,-23.1515833333333,2005
Planta terrestre,Tecoma stans,-52.0556944444444,-23.1515833333333,1999
Invertebrado terrestre,Apis mellifera,-49.57875,-25.4661944444444,2005
Planta terrestre,Cenchrus clandestinus,-49.57875,-25.4661944444444,1967
Planta terrestre,Grevillea robusta,-49.6355555555556,-25.5838888888889,2003
Vertebrado aquatico,Misgurnus anguillicaudatus,-49.6319444444444,-25.5863888888889,
Planta aquatica,Nymphoides indica,-49.57875,-25.4661944444444,1980
Planta terrestre,Pinus elliottii,-49.57875,-25.4661944444444,2003
Invertebrado terrestre,Aedes aegypti,-50.3602777777778,-23105,2014
Invertebrado terrestre,Apis mellifera,-50.2514722222222,-23.1608611111111,2005
Vertebrado aquatico,Micropterus salmoides,-50.3675,-23.11,1999
Vertebrado aquatico,Oreochromis niloticus,-50.3675,-23.11,1999
Planta terrestre,Psidium guajava,-50.3602777777778,-23105,2004
Planta terrestre,Ricinus communis,-50.2514722222222,-23.1608611111111,1996
Planta terrestre,Syzygium cumini,-50.3675,-23.11,1995
Planta terrestre,Tecoma stans,-50.37,-23.11,2015
Planta terrestre,Tecoma stans,-50.2514722222222,-23.1608611111111,1995
Planta terrestre,Tecoma stans,-50.2514722222222,-23.1608611111111,1999
Planta terrestre,Tecoma stans,-50.2514722222222,-23.1608611111111,1997
Invertebrado terrestre,Aedes aegypti,-52.0233333333333,-24.0383333333333,2014
Invertebrado terrestre,Aedes albopictus,-52.0233333333333,-24.0383333333333,2014
Invertebrado terrestre,Apis mellifera,-51.9446388888889,-24.0915,2005
Planta terrestre,Iris domestica,-52.0233333333333,-24.0383333333333,2013
Planta terrestre,Tecoma stans,-51.9446388888889,-24.0915,1999
Invertebrado terrestre,Apis mellifera,-53.4538055555556,-26.2361944444444,2005
Invertebrado terrestre,Aedes aegypti,-50.1805555555556,-23.1066666666667,2014
Invertebrado terrestre,Apis mellifera,-50.18775,-23.1205833333333,2005
Planta terrestre,Tecoma stans,-50.18775,-23.1205833333333,1999
Invertebrado terrestre,Aedes aegypti,-53685,-25.8816666666667,2014
Invertebrado terrestre,Aedes albopictus,-53685,-25.8816666666667,2014
Invertebrado terrestre,Apis mellifera,-53.6660555555556,-25.8795,2005
Invertebrado terrestre,Aedes aegypti,-51.1858333333333,-22.9947222222222,2014
Invertebrado terrestre,Aedes albopictus,-51.1858333333333,-22.9947222222222,2014
Invertebrado terrestre,Apis mellifera,-51.1941388888889,-22.9920833333333,2005
Planta terrestre,Tecoma stans,-51.1941388888889,-22.9920833333333,1999
Invertebrado terrestre,Apis mellifera,-51.4109444444444,-26.1578888888889,2005
Vertebrado aquatico,Brycon hilarii,-51.6572777777778,-26.0063611111111,2012
Vertebrado aquatico,Coptodon rendalli,-51.6572777777778,-26.0063611111111,2012
Vertebrado aquatico,Ctenopharyngodon idella,-51.6572777777778,-26.0063611111111,2012
Vertebrado aquatico,Cyprinus carpio,-51.6572777777778,-26.0063611111111,2012
Vertebrado aquatico,Hoplosternum littorale,-51.6572777777778,-26.0063611111111,2012
Vertebrado aquatico,Hypophthalmichthys molitrix,-51.6572777777778,-26.0063611111111,2012
Vertebrado aquatico,Hypophthalmichthys nobilis,-51.6572777777778,-26.0063611111111,2012
Vertebrado aquatico,Leporinus friderici,-51.6541666666667,-26.0061111111111,2007
Vertebrado aquatico,Leporinus octofasciatus,-51.6541666666667,-26.0061111111111,2007
Planta terrestre,Pinus elliottii,-51.4109444444444,-26.1578888888889,2007
Planta terrestre,Pinus taeda,-51.4109444444444,-26.1578888888889,2007
Vertebrado aquatico,Prochilodus lineatus,-51.6572777777778,-26.0063611111111,2012
Vertebrado aquatico,Salminus brasiliensis,-51.6572777777778,-26.0063611111111,2012
Invertebrado terrestre,Aedes aegypti,-52.7936111111111,-24.2277777777778,2014
Invertebrado terrestre,Apis mellifera,-52.7090555555556,-24.2141666666667,2005
Invertebrado terrestre,Apis mellifera,-53.2171666666667,-25.6358611111111,2005
Invertebrado terrestre,Apis mellifera,-51.5393611111111,-24.8785277777778,2005
Planta terrestre,Pinus taeda,-51.5393611111111,-24.8785277777778,2007
Invertebrado terrestre,Aedes aegypti,-53.4083333333333,-25.4361111111111,2014
Invertebrado terrestre,Aedes albopictus,-53.4083333333333,-25.4361111111111,2014
Invertebrado terrestre,Apis mellifera,-53.3791388888889,-25.50575,2005
Planta terrestre,Tecoma stans,-53.3791388888889,-25.50575,1999
Invertebrado terrestre,Apis mellifera,-49.1057777777778,-25.2148888888889,2005
Planta aquatica,Hedychium coronarium,-49.1094444444444,-25.1961111111111,2014
Planta terrestre,Impatiens walleriana,-49.1094444444444,-25.1961111111111,2014
Vertebrado terrestre,Lepus europaeus,-49.1094444444444,-25.1961111111111,2014
Planta terrestre,Lonicera japonica,-49115,-25.2061111111111,1975
Planta terrestre,Lonicera japonica,-49115,-25.2061111111111,1979
Planta terrestre,Macrothelypteris torresiana,-49.1057777777778,-25.2148888888889,1998
Planta terrestre,Morus nigra,-49.1094444444444,-25.1961111111111,2014
Planta terrestre,Pinus elliottii,-49.1057777777778,-25.2148888888889,2007
Planta terrestre,Pinus elliottii,-49.1094444444444,-25.1961111111111,2014
Planta terrestre,Pinus elliottii,-49.1094444444444,-25.1961111111111,2014
Planta terrestre,Pinus taeda,-49.1057777777778,-25.2148888888889,2007
Planta terrestre,Pteris vittata,-49115,-25.2061111111111,1993
Planta terrestre,Ulex europaeus,-49.1057777777778,-25.2148888888889,1957
Invertebrado terrestre,Apis mellifera,-53.5996111111111,-26.1928611111111,2005
Invertebrado terrestre,Aedes aegypti,-51.7630555555556,-23.7047222222222,2014
Invertebrado terrestre,Aedes albopictus,-51.7658333333333,-23.7047222222222,2014
Invertebrado terrestre,Apis mellifera,-51.7557777777778,-23.6999722222222,2005
Planta terrestre,Tecoma stans,-51.7557777777778,-23.6999722222222,1999
Invertebrado terrestre,Aedes aegypti,-52.8336111111111,-26.0766666666667,2014
Invertebrado terrestre,Aedes albopictus,-52.8336111111111,-26.0766666666667,2014
Invertebrado terrestre,Apis mellifera,-52.8319722222222,-26.0745277777778,2005
Invertebrado terrestre,Aedes aegypti,-51.5413888888889,-23.9491666666667,2014
Invertebrado terrestre,Apis mellifera,-51.5844166666667,-23.9378611111111,2005
Planta terrestre,Tecoma stans,-51.5844166666667,-23.9378611111111,1999
Invertebrado terrestre,Aedes aegypti,-53.12,-24.8175,
Invertebrado terrestre,Apis mellifera,-53.0098055555556,-24.7066111111111,2005
Planta terrestre,Tecoma stans,-53.0098055555556,-24.7066111111111,1999
Invertebrado terrestre,Aedes aegypti,-53.5386111111111,-24.2,2014
Invertebrado terrestre,Aedes albopictus,-53.5386111111111,-24.2,2014
Invertebrado terrestre,Apis mellifera,-53.5240555555556,-24.1938333333333,2005
Invertebrado terrestre,Aedes aegypti,-51.7216666666667,-22.7727777777778,2014
Invertebrado terrestre,Aedes albopictus,-51.7216666666667,-22.7727777777778,2014
Invertebrado terrestre,Apis mellifera,-51.7128611111111,-22.7613333333333,2005
Planta terrestre,Tecoma stans,-51.7128611111111,-22.7613333333333,1999
Planta terrestre,Tecoma stans,-51.72,-22.79,2015
Invertebrado terrestre,Aedes aegypti,-53.3216666666667,-24.6180555555556,2014
Invertebrado terrestre,Apis mellifera,-53.3249166666667,-24.6156666666667,2005
Planta terrestre,Tecoma stans,-53.3249166666667,-24.6156666666667,1999
Invertebrado terrestre,Aedes albopictus,-53.5172222222222,-23.9005555555556,2014
Invertebrado terrestre,Apis mellifera,-53.5110555555556,-23.9046944444444,2005
Planta terrestre,Tecoma stans,-53.5110555555556,-23.9046944444444,1999
Invertebrado terrestre,Aedes aegypti,-51.3636111111111,-23665,2014
Invertebrado terrestre,Aedes albopictus,-51.3636111111111,-23665,2014
Invertebrado terrestre,Apis mellifera,-51.2547777777778,-23.6505833333333,2005
Vertebrado terrestre,Capra hircus,-51.3611055555556,-23.667025,2014
Planta terrestre,Tecoma stans,-51.2547777777778,-23.6505833333333,1999
Invertebrado terrestre,Aedes aegypti,-50.0713888888889,-23.0372222222222,2014
Invertebrado terrestre,Aedes albopictus,-50.0713888888889,-23.0372222222222,2014
Invertebrado terrestre,Apis mellifera,-50.0775833333333,-23.0412777777778,2005
Vertebrado aquatico,Cichla monoculus,-50.0713888888889,-23.0372222222222,1999
Vertebrado aquatico,Clarias gariepinus,-50.0736111111111,-23.0463888888889,1999
Invertebrado aquatico,Corbicula fluminea,-49.9722222222222,-22.9088888888889,2022
Vertebrado aquatico,Cyprinus carpio,-50.0713888888889,-23.0372222222222,1999
Invertebrado aquatico,Limnoperna fortunei,-49.9722222222222,-22.9088888888889,2022
Invertebrado aquatico,Melanoides tuberculata,-49.9722222222222,-22.9088888888889,2022
Vertebrado aquatico,Micropterus salmoides,-50.0736111111111,-23.0463888888889,1999
Vertebrado aquatico,Oreochromis niloticus,-50.0736111111111,-23.0463888888889,1999
Vertebrado aquatico,Piaractus mesopotamicus,-50.0713888888889,-23.0372222222222,1999
Planta terrestre,Tecoma stans,-50.0775833333333,-23.0412777777778,1999
Invertebrado terrestre,Aedes aegypti,-51.2813888888889,-23275,2014
Invertebrado terrestre,Aedes albopictus,-51.2813888888889,-23275,2014
Invertebrado terrestre,Apis mellifera,-51.2036111111111,-23.1958055555556,2005
Vertebrado aquatico,Clarias gariepinus,-51.2813888888889,-23275,1999
Invertebrado aquatico,Melanoides tuberculata,-51.2036111111111,-23.1958055555556,2007
Planta terrestre,Eulophia maculata,-51.2813888888889,-23275,2010
Vertebrado aquatico,Oreochromis niloticus,-51.2783333333333,-23.2758333333333,1999
Planta terrestre,Tecoma stans,-51.2036111111111,-23.1958055555556,1999
Invertebrado terrestre,Aedes aegypti,-51.5877777777778,-23.5986111111111,2014
Invertebrado terrestre,Aedes albopictus,-51.5877777777778,-23.5986111111111,2014
Invertebrado terrestre,Apis mellifera,-51.5076111111111,-23.6876666666667,2005
Planta terrestre,Tecoma stans,-51.5076111111111,-23.6876666666667,1999
Invertebrado terrestre,Aedes aegypti,-52.8261111111111,-24.5891666666667,2014
Invertebrado terrestre,Apis mellifera,-52.7409166666667,-24.5377222222222,2005
Planta terrestre,Tecoma stans,-52.7409166666667,-24.5377222222222,1999
Invertebrado terrestre,Apis mellifera,-51.8147777777778,-25.1025833333333,2005
Invertebrado terrestre,Apis mellifera,-48.8108333333333,-25.1060833333333,2005
Planta marinha,Ceratium furcoides,-48.8719444444444,-25.1402777777778,2013
Planta marinha,Ceratium furcoides,-48.8719444444444,-25.1402777777778,2012
Planta terrestre,Cortaderia selloana,-49.0552777777778,-25.3055555555556,2008
Planta aquatica,Hedychium coronarium,-49.0552777777778,-25.3055555555556,1962
Planta terrestre,Lonicera japonica,-49.0552777777778,-25.3055555555556,1967
Planta terrestre,Pinus elliottii,-48.8108333333333,-25.1060833333333,2000
Planta terrestre,Pinus elliottii,-48.8108333333333,-25.1060833333333,2007
Planta terrestre,Pinus taeda,-48.8108333333333,-25.1060833333333,2007
Vertebrado aquatico,Pseudoplatystoma corruscans,-49.0522222222222,-25.3063888888889,2007
Planta terrestre,Ricinus communis,-48.8108333333333,-25.1060833333333,1983
Invertebrado terrestre,Apis mellifera,-52.9968611111111,-25.0396388888889,2005
Planta terrestre,Ammi majus,-49.6847222222222,-25.9802777777778,1985
Invertebrado terrestre,Apis mellifera,-49.6903888888889,-25981,2005
Planta terrestre,Cotoneaster franchetii,-49.6683333333333,-25.9986111111111,2013
Planta aquatica,Nymphoides indica,-49.6903888888889,-25981,1981
Planta terrestre,Tecoma stans,-49.6903888888889,-25981,1999
Invertebrado terrestre,Apis mellifera,-49.3905555555556,-25.4578888888889,2005
Planta terrestre,Cenchrus clandestinus,-49.3905555555556,-25.4578888888889,1971
Planta terrestre,Centella asiatica,-49.5283333333333,-25.4586111111111,1946
Planta terrestre,Ligustrum lucidum,-49.5283333333333,-25.4586111111111,2005
Planta terrestre,Pinus elliottii,-49.3905555555556,-25.4578888888889,2000
Planta terrestre,Pinus taeda,-49.3905555555556,-25.4578888888889,2000
